event_url,page_url,speaker_or_title,description
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475699,Другие доклады секции,Архитектура и масштабируемость
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475699,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475699,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475699,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475699,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,Мнение Программного комитета о докладе,"Вопрос, как сдвинуть безопасность на «пораньше в процессе разработки», важен сегодня всем. Но если мы пользуемся платформой, получается, надо сдвигать еще раньше. Об этом и будет доклад."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,Тезисы,"В докладе рассмотрим оригинальное архитектурное решение по антивирусной защите разрабатываемых облачных сервисов и особенности его практического применения. Суть решения состоит во внедрении в инструменты CI/CD и в служебную инфраструктуру дополнительных механизмов безопасности. Они реализуют многоуровневую проверку кода и артефактов на этапе сборки, что позволяет обнаружить и заблокировать вредоносный код еще до начала его выполнения и снижает возможное влияние на сервисы провайдера и ресурсы клиентов."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,Другие доклады секции,Безопасность высоконагруженных систем
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6273251,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10448364,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10448364,Тезисы,"Open-Source-трибуна — это место, где комьюнити слышит твой голос.
Мы собрали проекты со всей страны, отобрали самые интересные заявки, провели большое открытое голосование и привезли лучшие решения на HighLoad++ 2025 в Москве.

Приходи, чтобы узнать о классных разработках, поддержать своих и вдохновиться на реализацию собственных идей!"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10448364,Другие доклады секции,HighLoad++ Specials
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10448364,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10448364,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10448364,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10448364,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,Мнение Программного комитета о докладе,"Вы хотите попрактиковаться на Rust? Вы хотите прикоснуться к gamedev? Вам интересно, как вообще можно подружить браузер с этим вот всем... Тогда вам определенно сюда!

P. S. Формат воркшопа предполагает самостоятельную работу со своего ноутбука под контролем опытного ментора."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,Тезисы,"На этом воркшопе мы напишем небольшую браузерную игру на Rust. Для начала разберемся с инструментами и скомпилируем Rust-проект в WebAssembly. Потом посмотрим, как использовать полученный wasm-модуль из JS. Решим проблему циклических ссылок в Rust и научимся работать с JS-коллбеками из Rust-кода. Напишем рендерер, используя 2D Canvas. И если останется время, то обсудим мультиплеер или даже напишем свой сервер.

Перед воркшопом необходимо заранее установить Rust. Сделать это лучше всего через rustup, следуя инструкциям с официального сайта: https://rust-lang.org/tools/install
Альтернативный вариант — использовать докер-образ rust:latest
Далее добавляем цель сборки: rustup target add wasm32-unknown-unknown
Устанавливаем утилиту для создания wasm-модулей: cargo install wasm-bindgen-cli --version 0.2.100

Для сборки проекта в зависимости от операционной системы может потребоваться установить дополнительные пакеты, например на Ubuntu это, как правило, build-essential. Чат для помощи с настройкой окружения, если возникнут какие-то вопросы:
https://t.me/+2vI9ITkdle8zM2Ni"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,Другие доклады секции,Языки программирования и технические стеки
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6488583,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,Мнение Программного комитета о докладе,"Доклад о том, как жить с высоким RPS в микросервисах: дедлайн-пропагация, лимиты, фолбэки, контроль мультипликации вызовов и ретрай-штормов — где выигрываем по времени/ресурсам и что рискуем сломать. И главное: почему, зная все это, команда Олега все равно словила инцидент на проде."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,Тезисы,"Я расскажу о том, какие проблемы, связанные с распределением совокупного 200k+ RPS-ного трафика есть в нашей более чем 300 микросервисной системе, какие инструменты для борьбы с ними мы реализовали и как их применяем. А также расскажу про инцидент, который остановил работу сервиса, где все обилие наших знаний и инструментов не помогло его избежать."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,Другие доклады секции,SRE и эксплуатация систем
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6490546,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,Мнение Программного комитета о докладе,"Доклад от руководителя центра безопасности о том, как злоумышленники могут атаковать большие языковые модели, «отравив» данные. Кирилл продемонстрирует уязвимость в действии и расскажет о работающих мерах противодействия, которые использует его команда."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,Тезисы,"Покажем, как open-LLM превращаются в участок периметра: от «отравления данных» и триггеров до эскалации через агентов и RCE. На живых примерах разберём, почему «магическая фраза» меняет поведение модели и как это приводит к генерации опасных payload'ов в небезопасном окружении.

Что разберём:
* Где рождается «отравление»: дообучение, публичные датасеты, RAG-индексы, базовые техники детекции.
* Триггеры и скрытые инструкции: ключевые токены, контекстные бэкдоры, стего-промпты — почему проходят модерацию.
* Каналы исполнения: function-calling, агенты и типичные мисконфиги, ведущие к RCE.
* Демо-kill-chain: «триггер — генерация — запуск»», где заканчивается модель и начинается ваша ответственность за окружение.
* Контрмеры: изоляция, ограничение прав инструментов, fuzzing-промптов, red-teaming-моделей, контроль цепочки поставок и MLOps-гейты.

Слушатели уйдут с чек-листом «минимально безопасной поставки LLM» и понятной картиной угроз: LLM — это новый периметр, требующий комбинировать ИБ-практики и MLOps."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,Другие доклады секции,GenAI и большие языковые модели (LLM)
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6492044,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,Мнение Программного комитета о докладе,"Как робот Яндекса «видит» город и избегает препятствий? Доклад раскроет систему восприятия: от hardware (лидар, камеры, парктроники) и подсистем (локализация, планировщик) до ML-моделей (3D-детекция, трекинг, светофоры). Узнайте production-истории, об оптимизации latency и тестировании релизов."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,Тезисы,"Как робот-доставщик Яндекса передвигается в реальном городе, избегая пешеходов, машин и неожиданных препятствий?

Доклад раскроет устройство системы восприятия, ключевой технологии робота. Я расскажу, какой hardware мы используем для получения данных из окружающего мира и их обработки (сенсоры: парктроники, камеры, лидар; вычислитель). Коснемся ML-моделей восприятия, а именно модели 3D-детекции объектов и сегментации лидарного облака, карты заполненности, трекера объектов, модели детекции светофоров, различных вспомогательных моделей.

Конечно, будут истории из production — как мы добиваемся realtime-скорости обработки данных, как модели справляются со сложными городскими условиями. Посмотрим на способы предотвращения восстания машин через качественную проверку роботов — от офлайн-валидации и симуляций до приемки релизов и уличных испытаний. Это практический кейс для всех, кто строит realtime-системы с машинным обучением для реального мира!

Что вы унесете с собой:
* Детальный обзор архитектуры системы восприятия робота-доставщика Яндекса.
* Знания о ML-моделях восприятия и их адаптации под жесткие realtime-требования.
* Истории и уроки из production-тестирования в реальном мире.
* Советы по оптимизации AI для Edge-устройств с фокусом на scalability."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,Другие доклады секции,Технологии будущего и специализированные темы
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6478106,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,Мнение Программного комитета о докладе,"Глубокое погружение в сетевые темы с акцентом на SDN и Kubernetes. Будет полезно всем, кто хочет знать, как это работает внутри."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,Тезисы,"Хотите построить сеть для облака с нуля? Хотите «швейцарский нож» для подобной задачи? Проведем мастер-класс по созданию распределенной виртуальной сети между виртуалками.

В наше время появляется много новых облаков, но вот новые SDN появляются редко. Мы в VK Cloud написали собственный SDN. И теперь помаленьку выкладываем его в open source. На этом мастер-классе я покажу небольшой кусочек нашего SDN, который, тем не менее, выполняет очень важную функцию: он служит для организации распределенного свитча в виртуальной сети. Кроме этого он умеет еще много всего, например быть распределенным роутером. Это не полноценный SDN, а скорее универсальный инструмент, которым можно решить кучу около сетевых проблем вокруг облаков и k8s.

В качестве dataplane используем Open vSwitch и GoBGP. Обеспечиваем совместимость с набором стандартов EVPN."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,Другие доклады секции,Platform Engineering
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6491284,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id8886025,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id8886025,Тезисы,"* Комплексное программное обеспечение РЕД СОФТ для организации безопасной и импортонезависимой IT‑инфраструктуры.
* Экосистема совместимых технологических решений.
* Миграция и управление IT-инфраструктурой.
* Работа без потери функциональности на период миграции.
* Примеры построения надежной IT-инфраструктуры с учетом индивидуальных потребностей и бизнес-задач."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id8886025,Другие доклады секции,Технологии от партнеров
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id8886025,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id8886025,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id8886025,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id8886025,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,Мнение Программного комитета о докладе,"Oracle или ScyllaDB? Сергей поделится опытом миграции ленты уведомлений Госуслуг без даунтайма. Вы узнаете, как проектировать архитектуру параллельных хранилищ, что предусмотреть заранее и какие метрики реально помогают пройти путь без боли."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,Тезисы,"Поделимся реальным опытом бесшовной миграции высоконагруженного сервиса уведомлений с Oracle на ScyllaDB. Вы узнаете, как организовать такой переход, минимизировать риски и сохранить доступность для миллионов пользователей.

Прослушав доклад, вы на конкретном примере узнаете:
* о проектном решении, использующем Kafka, балансировщик, куки;
* с какими проблемами придётся столкнуться и как их решить;
* какие инструменты и метрики использовать для мониторинга миграции;
* что необходимо предусмотреть заранее, чтобы потом не было больно.

В рамках доклада разберём:
* почему мы приняли решение уйти от Oracle и что повлияло на выбор ScyllaDB;
* как спроектировали архитектуру параллельной работы двух хранилищ;
* как использовали Kafka, балансировщики и куки для безопасного переключения;
* какие сложности нас поджидали (от асинхронности до отказа дата-центра) и как мы их преодолели;
* какие метрики и инструменты мониторинга использовались на каждом этапе;
* какие цифры подтверждают успех миграции.

Доклад будет полезен инженерам и архитекторам, которые:
* работают с высоконагруженными системами;
* планируют миграцию с монолитных решений;
* ищут реальные кейсы бесшовной миграции и data-consistency-стратегий."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,Другие доклады секции,Базы данных и системы хранения
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6474369,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10503897,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10503897,Тезисы,"В рамках доклада рассмотрим результаты исследования, проведенного командой Экспресс 42 по темам:

* ИИ-инструменты. Три четверти респондентов уже используют ИИ-решения. Как они оценивают влияние ИИ на свою работу?
* Информационная безопасность. Три четверти участников исследования на повседневной основе сталкиваются с ИБ. С какими сложностями они сталкиваются?
* Internal Developer Platform. Две трети опрошенных уже используют или планируют внедрить IDP. Что для них наиболее важно в IDP?

Также беглым взглядом посмотрим на зарубежные индустриальные исследования по схожим темам."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10503897,Другие доклады секции,HighLoad++ Specials
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10503897,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10503897,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10503897,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10503897,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,Мнение Программного комитета о докладе,"Мы рассчитываем, что слушатели доклада базово знакомы с тем, что такое Raft (хотя бы на уровне, что это «отказоустойчивый кирпичик»). Из доклада вы узнаете, как строить системы поверх множества автоматов, как правильно доставлять между ними сообщения и какую пользу из этого можно извлечь."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,Тезисы,"Использование Raft-автоматов давно стало одним из стандартов индустрии для построения отказоустойчивых систем. В нашем докладе мы расскажем о том, как поверх автоматов построены динтаблицы YTsaurus — распределенная база данных класса NewSQL. На примере задачи балансировки шардов базы данных без даунтайма расскажем, как обеспечить жизнь нескольких тысяч автоматов в одном кластере и какие бывают протоколы передачи сообщений между автоматами."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,Другие доклады секции,Базы данных и системы хранения
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6475294,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10455957,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10455957,Тезисы,"Нетворкинг для тех, кто управляет не только кодом, но и людьми.

Это формат, где CTO, тимлиды и техдиры обсуждают реальные вызовы, делятся опытом и находят решения, которые работают.

Пространство разделено на тематические зоны: наем и адаптация, развитие команды, личностный рост лидера и другие. Каждые 5 минут — новый диалог, новый собеседник, новая идея. Можно переходить между зонами или остаться там, где разговор идет вглубь.

Присоединяйтесь к нетворкингу на HighLoad++ 2025!

* Формат этого нетворкинга предполагает продуманную структуру участников для максимально релевантного обмена опытом. Мы формируем состав так, чтобы интересы и экспертиза пересекались наиболее эффективно. Участие по персональным приглашениям — они будут направлены индивидуально за неделю до конференции."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10455957,Другие доклады секции,Доклады вне привычной рамки
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10455957,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10455957,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10455957,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id10455957,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,Мнение Программного комитета о докладе,"Все, что вы хотели знать про CTO, но боялись спросить!"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,Тезисы,"По многочисленным просьбам организуем второй заход — зрительские оценки премьерного показа оказались столь высоки, что мы постеснялись их публиковать... Но поняли, что второго раунда нам не избежать.

Итак, встречаем... Теперь... Уже... В Москве!

Никаких записей, камер и дипломатии. Только честные ответы на неудобные вопросы: от вайб-кодинга до выгорания команд. Узнайте инсайды, которые никогда не попадут в блоги и интервью, — встречайте: Клуб анонимных CTO!

* Количество мест ограничено."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,Другие доклады секции,Afterparty
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,Быть в курсе обновлений программы,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,"Иметь ранний доступ к расшифровкам, видео и другим полезным материалам.",
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,Есть вопросы — обращайтесь:,"Орг. комитет: org@ontico.ru
Партнерство: partners@ontico.ru
Программный комитет: speakers@ontico.ru
Инфопартнерство: marketing@ontico.team
Поддержка и вопросы оплаты: +7 (495) 646-07-68, support@ontico.ru, @ontico_support"
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id9937224,Мы используем файлы cookie,"Сайт использует файлы cookie для эффективной работы. Продолжая использование сайта, вы соглашаетесь с использованием файлов cookie. Узнать подробнее."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6473812,Мнение Программного комитета о докладе,"От одной «большой» Kafka до «Kafka as a Service» под бизнес-задачи: ошибки и решения, автоматизация развертывания через GitOps-подход в Kubernetes, упрощение авторизации и не только. Команда РСХБ.цифры поделится практическими решениями, схемами, рекомендациями и чек-листом."
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6473812,Целевая аудитория,
https://highload.ru/moscow/2025,https://highload.ru/moscow/2025/abstracts/id6473812,Тезисы,"В App.Farm PaaS-платформе РСХБ.цифра — мы прошли тернистый путь от одной «большой» Kafka до реализации услуги «Kafka as a Service» c индивидуальными кластерами под ключ для решения бизнес-задач. За три года в промышленной эксплуатации это решение обслуживают всего два инженера. Расскажем честную историю: от ошибок создания первой архитектуры (риски, высокие затраты) до успешной трансформации в «Kafka as a Service» с использованием Kubernetes-операторов и middleware с парсингом протокола.

В докладе поделимся:
* Почему мы отказались от одной «большой» Kafka и как этим минимизировали затраты на сопровождение.
* Как через декларативный GitOps-подход (с примерами кода) автоматизировать развёртывание кластеров Kafka в Kubernetes.
* Как упростить авторизацию с помощью middleware, «влезая» в протокол обмена.
* Как мы настроили пресеты настроек Kafka под запросы пользователей PaaS-платформы (статистика, отзывы).
* Сравнение архитектур с чек-листом, поделимся топом ошибок в проде и рекомендациями по эволюции для вашего проекта.

Практические решения, которые вы сможете забрать для себя:
* Автоматизация развертывания через Kubernetes-операторы + Strimzi (покажем код).
* Решение kafka-proxy с парсингом протокола для упрощения авторизации.
* Декларативные пресеты настроек железа под потребности бизнеса.
* Автоматизация обновлений Kafka без простоев.

Идеально для инфраструктурных инженеров, сотрудников SRE, Platform-разработчиков, DevOps-инженеров и архитекторов, работающих с highload-интеграциями."
